"chr" "all.intron.nums" "all.rev.intron.nums" "all.intron.starts" "all.intron.stops" "all.atgs"
"11807" "1" "7" "1" "23914268" "23914350" "Parent=AT1G64390.1"
"11808" "1" "1" "12" "23933955" "23934045" "Parent=AT1G64430.1"
"11809" "1" "2" "11" "23934196" "23934287" "Parent=AT1G64430.1"
"11810" "1" "3" "10" "23934364" "23934450" "Parent=AT1G64430.1"
"11811" "1" "4" "9" "23934529" "23934713" "Parent=AT1G64430.1"
"11812" "1" "5" "8" "23934797" "23934882" "Parent=AT1G64430.1"
"11813" "1" "6" "7" "23935298" "23935387" "Parent=AT1G64430.1"
"11814" "1" "7" "6" "23935494" "23935579" "Parent=AT1G64430.1"
"11815" "1" "8" "5" "23935646" "23935734" "Parent=AT1G64430.1"
"11816" "1" "9" "4" "23935821" "23935915" "Parent=AT1G64430.1"
"11817" "1" "10" "3" "23935986" "23936069" "Parent=AT1G64430.1"
"11818" "1" "11" "2" "23936122" "23936274" "Parent=AT1G64430.1"
"11819" "1" "12" "1" "23936363" "23936695" "Parent=AT1G64430.1"
"11820" "1" "1" "8" "23937284" "23937534" "Parent=AT1G64440.1"
"11821" "1" "2" "7" "23937583" "23937848" "Parent=AT1G64440.1"
"11822" "1" "3" "6" "23937983" "23938089" "Parent=AT1G64440.1"
"11823" "1" "4" "5" "23938190" "23938276" "Parent=AT1G64440.1"
"11824" "1" "5" "4" "23938503" "23938885" "Parent=AT1G64440.1"
"11825" "1" "6" "3" "23938963" "23939068" "Parent=AT1G64440.1"
"11826" "1" "7" "2" "23939150" "23939282" "Parent=AT1G64440.1"
"11827" "1" "8" "1" "23939373" "23939472" "Parent=AT1G64440.1"
"11828" "1" "1" "5" "23956563" "23956864" "Parent=AT1G64520.1"
"11829" "1" "2" "4" "23956942" "23957237" "Parent=AT1G64520.1"
"11830" "1" "3" "3" "23957339" "23957420" "Parent=AT1G64520.1"
"11831" "1" "4" "2" "23957683" "23957779" "Parent=AT1G64520.1"
"11832" "1" "5" "1" "23957890" "23957980" "Parent=AT1G64520.1"
"11833" "1" "1" "5" "23960033" "23960197" "Parent=AT1G64530.1"
"11834" "1" "2" "4" "23960756" "23960848" "Parent=AT1G64530.1"
"11835" "1" "3" "3" "23960895" "23961024" "Parent=AT1G64530.1"
"11836" "1" "4" "2" "23961936" "23962012" "Parent=AT1G64530.1"
"11837" "1" "5" "1" "23962332" "23962427" "Parent=AT1G64530.1"
"11838" "1" "1" "2" "23967814" "23967907" "Parent=AT1G64540.1"
"11839" "1" "2" "1" "23968047" "23968138" "Parent=AT1G64540.1"
"11840" "1" "1" "17" "23969053" "23969244" "Parent=AT1G64550.1"
"11841" "1" "2" "16" "23969459" "23969549" "Parent=AT1G64550.1"
"11842" "1" "3" "15" "23969738" "23969853" "Parent=AT1G64550.1"
"11843" "1" "4" "14" "23970061" "23970176" "Parent=AT1G64550.1"
"11844" "1" "5" "13" "23970328" "23970556" "Parent=AT1G64550.1"
"11845" "1" "6" "12" "23970684" "23970765" "Parent=AT1G64550.1"
"11846" "1" "7" "11" "23970866" "23970952" "Parent=AT1G64550.1"
"11847" "1" "8" "10" "23971098" "23971222" "Parent=AT1G64550.1"
"11848" "1" "9" "9" "23971284" "23971364" "Parent=AT1G64550.1"
"11849" "1" "10" "8" "23971410" "23971567" "Parent=AT1G64550.1"
"11850" "1" "11" "7" "23971626" "23971745" "Parent=AT1G64550.1"
"11851" "1" "12" "6" "23971827" "23972009" "Parent=AT1G64550.1"
"11852" "1" "13" "5" "23972103" "23972363" "Parent=AT1G64550.1"
"11853" "1" "14" "4" "23972449" "23972650" "Parent=AT1G64550.1"
"11854" "1" "15" "3" "23972737" "23972884" "Parent=AT1G64550.1"
"11855" "1" "16" "2" "23972969" "23973063" "Parent=AT1G64550.1"
"11856" "1" "17" "1" "23973125" "23973244" "Parent=AT1G64550.1"
"11857" "1" "1" "7" "23980050" "23980140" "Parent=AT1G64570.1"
"11858" "1" "2" "6" "23980485" "23980561" "Parent=AT1G64570.1"
"11859" "1" "3" "5" "23980645" "23981040" "Parent=AT1G64570.1"
"11860" "1" "4" "4" "23981096" "23981459" "Parent=AT1G64570.1"
"11861" "1" "5" "3" "23981518" "23981597" "Parent=AT1G64570.1"
"11862" "1" "6" "2" "23981797" "23981924" "Parent=AT1G64570.1"
"11863" "1" "7" "1" "23983357" "23983572" "Parent=AT1G64570.1"
"11864" "1" "1" "1" "23984178" "23984474" "Parent=AT1G64572.1"
"11865" "1" "1" "5" "23993712" "23993810" "Parent=AT1G64590.1"
"11866" "1" "2" "4" "23994041" "23994139" "Parent=AT1G64590.1"
"11867" "1" "3" "3" "23994218" "23994309" "Parent=AT1G64590.1"
"11868" "1" "4" "2" "23994465" "23994700" "Parent=AT1G64590.1"
"11869" "1" "5" "1" "23994781" "23994868" "Parent=AT1G64590.1"
"11870" "1" "1" "10" "23996373" "23996451" "Parent=AT1G64600.1"
"11871" "1" "2" "9" "23996524" "23996599" "Parent=AT1G64600.1"
"11872" "1" "3" "8" "23996693" "23996777" "Parent=AT1G64600.1"
"11873" "1" "4" "7" "23996877" "23996979" "Parent=AT1G64600.1"
"11874" "1" "5" "6" "23997062" "23997226" "Parent=AT1G64600.1"
"11875" "1" "6" "5" "23997306" "23997417" "Parent=AT1G64600.1"
"11876" "1" "7" "4" "23997500" "23997633" "Parent=AT1G64600.1"
"11877" "1" "8" "3" "23997728" "23997830" "Parent=AT1G64600.1"
"11878" "1" "9" "2" "23997909" "23998000" "Parent=AT1G64600.1"
"11879" "1" "10" "1" "23998088" "23998174" "Parent=AT1G64600.1"
"11880" "1" "1" "1" "24007311" "24007426" "Parent=AT1G64620.1"
"11881" "1" "1" "7" "24016972" "24017159" "Parent=AT1G64625.1"
"11882" "1" "2" "6" "24017248" "24017342" "Parent=AT1G64625.1"
"11883" "1" "3" "5" "24017405" "24017546" "Parent=AT1G64625.1"
"11884" "1" "4" "4" "24017587" "24017647" "Parent=AT1G64625.1"
"11885" "1" "5" "3" "24017736" "24017813" "Parent=AT1G64625.1"
"11886" "1" "6" "2" "24018589" "24018683" "Parent=AT1G64625.1"
"11887" "1" "7" "1" "24018784" "24018858" "Parent=AT1G64625.1"
"11888" "1" "1" "6" "24019970" "24020118" "Parent=AT1G64628.1"
"11889" "1" "2" "5" "24020155" "24020272" "Parent=AT1G64628.1"
"11890" "1" "3" "4" "24020499" "24020602" "Parent=AT1G64628.1"
"11891" "1" "4" "3" "24020822" "24020909" "Parent=AT1G64628.1"
"11892" "1" "5" "2" "24021066" "24021146" "Parent=AT1G64628.1"
"11893" "1" "6" "1" "24021545" "24021636" "Parent=AT1G64628.1"
"11894" "1" "1" "6" "24019970" "24020118" "Parent=AT1G64630.1"
"11895" "1" "2" "5" "24020155" "24020272" "Parent=AT1G64630.1"
"11896" "1" "3" "4" "24020499" "24020602" "Parent=AT1G64630.1"
"11897" "1" "4" "3" "24020822" "24020909" "Parent=AT1G64630.1"
"11898" "1" "5" "2" "24021066" "24021146" "Parent=AT1G64630.1"
"11899" "1" "6" "1" "24021545" "24021636" "Parent=AT1G64630.1"
"11900" "1" "1" "2" "24029349" "24029485" "Parent=AT1G64660.1"
"11901" "1" "2" "1" "24029886" "24029987" "Parent=AT1G64660.1"
"11902" "1" "1" "3" "24036570" "24036654" "Parent=AT1G64680.1"
"11903" "1" "2" "2" "24036760" "24036841" "Parent=AT1G64680.1"
"11904" "1" "3" "1" "24036936" "24037013" "Parent=AT1G64680.1"
"11905" "1" "1" "6" "24044719" "24044801" "Parent=AT1G64710.1"
"11906" "1" "2" "5" "24044937" "24045019" "Parent=AT1G64710.1"
"11907" "1" "3" "4" "24045068" "24045141" "Parent=AT1G64710.1"
"11908" "1" "4" "3" "24045472" "24045559" "Parent=AT1G64710.1"
"11909" "1" "5" "2" "24045641" "24045723" "Parent=AT1G64710.1"
"11910" "1" "6" "1" "24045798" "24045883" "Parent=AT1G64710.1"
"11911" "1" "1" "4" "24050226" "24050387" "Parent=AT1G64740.1"
"11912" "1" "2" "3" "24050601" "24051114" "Parent=AT1G64740.1"
"11913" "1" "3" "2" "24051313" "24051386" "Parent=AT1G64740.1"
"11914" "1" "4" "1" "24051894" "24051981" "Parent=AT1G64740.1"
"11915" "1" "1" "2" "24057962" "24058038" "Parent=AT1G64770.1"
"11916" "1" "2" "1" "24058472" "24059218" "Parent=AT1G64770.1"
"11917" "1" "1" "2" "24086704" "24086819" "Parent=AT1G64810.1"
"11918" "1" "2" "1" "24086983" "24087068" "Parent=AT1G64810.1"
"11919" "1" "1" "5" "24089401" "24089535" "Parent=AT1G64820.1"
"11920" "1" "2" "4" "24089621" "24089700" "Parent=AT1G64820.1"
"11921" "1" "3" "3" "24089756" "24089846" "Parent=AT1G64820.1"
"11922" "1" "4" "2" "24090084" "24090157" "Parent=AT1G64820.1"
"11923" "1" "5" "1" "24090362" "24090436" "Parent=AT1G64820.1"
"11924" "1" "1" "1" "24093789" "24093995" "Parent=AT1G64840.1"
"11925" "1" "1" "9" "24098136" "24098431" "Parent=AT1G64860.1"
"11926" "1" "2" "8" "24099167" "24099252" "Parent=AT1G64860.1"
"11927" "1" "3" "7" "24099450" "24099537" "Parent=AT1G64860.1"
"11928" "1" "4" "6" "24099629" "24099716" "Parent=AT1G64860.1"
"11929" "1" "5" "5" "24099844" "24099919" "Parent=AT1G64860.1"
"11930" "1" "6" "4" "24099972" "24100066" "Parent=AT1G64860.1"
"11931" "1" "7" "3" "24100143" "24100265" "Parent=AT1G64860.1"
"11932" "1" "8" "2" "24100327" "24100444" "Parent=AT1G64860.1"
"11933" "1" "9" "1" "24100556" "24100638" "Parent=AT1G64860.1"
"11934" "1" "1" "7" "24106259" "24106345" "Parent=AT1G64880.1"
"11935" "1" "2" "6" "24106865" "24107337" "Parent=AT1G64880.1"
"11936" "1" "3" "5" "24107387" "24107465" "Parent=AT1G64880.1"
"11937" "1" "4" "4" "24107572" "24108211" "Parent=AT1G64880.1"
"11938" "1" "5" "3" "24108306" "24108394" "Parent=AT1G64880.1"
"11939" "1" "6" "2" "24108492" "24108577" "Parent=AT1G64880.1"
"11940" "1" "7" "1" "24108636" "24108715" "Parent=AT1G64880.1"
"11941" "1" "1" "1" "24110031" "24110117" "Parent=AT1G64890.1"
"11942" "1" "1" "4" "24130979" "24131100" "Parent=AT1G64960.1"
"11943" "1" "2" "3" "24131564" "24131662" "Parent=AT1G64960.1"
"11944" "1" "3" "2" "24132606" "24132778" "Parent=AT1G64960.1"
"11945" "1" "4" "1" "24132949" "24133082" "Parent=AT1G64960.1"
"11946" "1" "1" "1" "24147286" "24148253" "Parent=AT1G65000.1"
"11947" "1" "1" "2" "24149559" "24149904" "Parent=AT1G65010.1"
"11948" "1" "2" "1" "24150099" "24150200" "Parent=AT1G65010.1"
"11949" "1" "1" "2" "24157466" "24158036" "Parent=AT1G65030.1"
"11950" "1" "2" "1" "24158333" "24158441" "Parent=AT1G65030.1"
"11951" "1" "1" "12" "24177018" "24177266" "Parent=AT1G65080.1"
"11952" "1" "2" "11" "24177393" "24177693" "Parent=AT1G65080.1"
"11953" "1" "3" "10" "24177764" "24178156" "Parent=AT1G65080.1"
"11954" "1" "4" "9" "24178257" "24178422" "Parent=AT1G65080.1"
"11955" "1" "5" "8" "24178481" "24178687" "Parent=AT1G65080.1"
"11956" "1" "6" "7" "24178752" "24178840" "Parent=AT1G65080.1"
"11957" "1" "7" "6" "24178887" "24179271" "Parent=AT1G65080.1"
"11958" "1" "8" "5" "24179447" "24179527" "Parent=AT1G65080.1"
"11959" "1" "9" "4" "24179582" "24179677" "Parent=AT1G65080.1"
"11960" "1" "10" "3" "24179794" "24180049" "Parent=AT1G65080.1"
"11961" "1" "11" "2" "24180135" "24180345" "Parent=AT1G65080.1"
"11962" "1" "12" "1" "24180454" "24180576" "Parent=AT1G65080.1"
"11963" "1" "1" "1" "24189533" "24189629" "Parent=AT1G65113.1"
"11964" "1" "1" "8" "24201669" "24201759" "Parent=AT1G65140.1"
"11965" "1" "2" "7" "24201843" "24201933" "Parent=AT1G65140.1"
"11966" "1" "3" "6" "24202082" "24202153" "Parent=AT1G65140.1"
"11967" "1" "4" "5" "24202335" "24202416" "Parent=AT1G65140.1"
"11968" "1" "5" "4" "24202557" "24202641" "Parent=AT1G65140.1"
"11969" "1" "6" "3" "24202777" "24202857" "Parent=AT1G65140.1"
"11970" "1" "7" "2" "24202937" "24203023" "Parent=AT1G65140.1"
"11971" "1" "8" "1" "24203100" "24203179" "Parent=AT1G65140.1"
"11972" "1" "1" "7" "24206273" "24206357" "Parent=AT1G65160.1"
"11973" "1" "2" "6" "24206444" "24206527" "Parent=AT1G65160.1"
"11974" "1" "3" "5" "24206622" "24206707" "Parent=AT1G65160.1"
"11975" "1" "4" "4" "24206889" "24206962" "Parent=AT1G65160.1"
"11976" "1" "5" "3" "24207103" "24207202" "Parent=AT1G65160.1"
"11977" "1" "6" "2" "24207338" "24207422" "Parent=AT1G65160.1"
"11978" "1" "7" "1" "24207502" "24207586" "Parent=AT1G65160.1"
"11979" "1" "1" "7" "24209624" "24209727" "Parent=AT1G65170.1"
"11980" "1" "2" "6" "24209852" "24209944" "Parent=AT1G65170.1"
"11981" "1" "3" "5" "24210072" "24210213" "Parent=AT1G65170.1"
"11982" "1" "4" "4" "24210354" "24210454" "Parent=AT1G65170.1"
"11983" "1" "5" "3" "24210590" "24210681" "Parent=AT1G65170.1"
"11984" "1" "6" "2" "24210761" "24210864" "Parent=AT1G65170.1"
"11985" "1" "7" "1" "24210941" "24211042" "Parent=AT1G65170.1"
"11986" "1" "1" "1" "24224819" "24225077" "Parent=AT1G65210.1"
"11987" "1" "1" "7" "24226208" "24226499" "Parent=AT1G65220.1"
"11988" "1" "2" "6" "24226522" "24226846" "Parent=AT1G65220.1"
"11989" "1" "3" "5" "24226951" "24227053" "Parent=AT1G65220.1"
"11990" "1" "4" "4" "24227121" "24227260" "Parent=AT1G65220.1"
"11991" "1" "5" "3" "24227753" "24228081" "Parent=AT1G65220.1"
"11992" "1" "6" "2" "24228342" "24228428" "Parent=AT1G65220.1"
"11993" "1" "7" "1" "24228636" "24228733" "Parent=AT1G65220.1"
"11994" "1" "1" "4" "24229281" "24229554" "Parent=AT1G65230.1"
"11995" "1" "2" "3" "24229768" "24230049" "Parent=AT1G65230.1"
"11996" "1" "3" "2" "24230129" "24230222" "Parent=AT1G65230.1"
"11997" "1" "4" "1" "24230569" "24230663" "Parent=AT1G65230.1"
"11998" "1" "1" "10" "24236467" "24236840" "Parent=AT1G65260.1"
"11999" "1" "2" "9" "24236949" "24237046" "Parent=AT1G65260.1"
"12000" "1" "3" "8" "24237156" "24237290" "Parent=AT1G65260.1"
"12001" "1" "4" "7" "24237354" "24237440" "Parent=AT1G65260.1"
"12002" "1" "5" "6" "24237521" "24238280" "Parent=AT1G65260.1"
"12003" "1" "6" "5" "24238354" "24238780" "Parent=AT1G65260.1"
"12004" "1" "7" "4" "24238850" "24238971" "Parent=AT1G65260.1"
"12005" "1" "8" "3" "24239053" "24239625" "Parent=AT1G65260.1"
"12006" "1" "9" "2" "24239689" "24239924" "Parent=AT1G65260.1"
"12007" "1" "10" "1" "24239998" "24240312" "Parent=AT1G65260.1"
"12008" "1" "1" "8" "24242175" "24242357" "Parent=AT1G65270.1"
"12009" "1" "2" "7" "24242419" "24242511" "Parent=AT1G65270.1"
"12010" "1" "3" "6" "24242606" "24243006" "Parent=AT1G65270.1"
"12011" "1" "4" "5" "24243053" "24243228" "Parent=AT1G65270.1"
"12012" "1" "5" "4" "24243299" "24243943" "Parent=AT1G65270.1"
"12013" "1" "6" "3" "24244001" "24244208" "Parent=AT1G65270.1"
"12014" "1" "7" "2" "24244298" "24244376" "Parent=AT1G65270.1"
"12015" "1" "8" "1" "24244536" "24244795" "Parent=AT1G65270.1"
"12016" "1" "1" "11" "24245407" "24245489" "Parent=AT1G65280.1"
"12017" "1" "2" "10" "24245893" "24246002" "Parent=AT1G65280.1"
"12018" "1" "3" "9" "24246309" "24246399" "Parent=AT1G65280.1"
"12019" "1" "4" "8" "24246476" "24246570" "Parent=AT1G65280.1"
"12020" "1" "5" "7" "24246672" "24246777" "Parent=AT1G65280.1"
"12021" "1" "6" "6" "24246865" "24246998" "Parent=AT1G65280.1"
"12022" "1" "7" "5" "24247109" "24247269" "Parent=AT1G65280.1"
"12023" "1" "8" "4" "24247322" "24247411" "Parent=AT1G65280.1"
"12024" "1" "9" "3" "24247459" "24247550" "Parent=AT1G65280.1"
"12025" "1" "10" "2" "24247650" "24247739" "Parent=AT1G65280.1"
"12026" "1" "11" "1" "24247854" "24248158" "Parent=AT1G65280.1"
"12027" "1" "1" "2" "24251650" "24251791" "Parent=AT1G65295.1"
"12028" "1" "2" "1" "24252077" "24252158" "Parent=AT1G65295.1"
"12029" "1" "1" "2" "24257543" "24257658" "Parent=AT1G65310.1"
"12030" "1" "2" "1" "24257851" "24257947" "Parent=AT1G65310.1"
"12031" "1" "1" "1" "24271536" "24271626" "Parent=AT1G65342.1"
"12032" "1" "1" "1" "24277829" "24278111" "Parent=AT1G65352.1"
"12033" "1" "1" "1" "24281648" "24281783" "Parent=AT1G65360.1"
"12034" "1" "1" "4" "24293068" "24293187" "Parent=AT1G65390.1"
"12035" "1" "2" "3" "24293339" "24293764" "Parent=AT1G65390.1"
"12036" "1" "3" "2" "24293839" "24293937" "Parent=AT1G65390.1"
"12037" "1" "4" "1" "24294067" "24294194" "Parent=AT1G65390.1"
"12038" "1" "1" "9" "24295547" "24295684" "Parent=AT1G65410.1"
"12039" "1" "2" "8" "24295815" "24295922" "Parent=AT1G65410.1"
"12040" "1" "3" "7" "24296017" "24296095" "Parent=AT1G65410.1"
"12041" "1" "4" "6" "24296172" "24296252" "Parent=AT1G65410.1"
"12042" "1" "5" "5" "24296313" "24296427" "Parent=AT1G65410.1"
"12043" "1" "6" "4" "24296502" "24296606" "Parent=AT1G65410.1"
"12044" "1" "7" "3" "24296713" "24296859" "Parent=AT1G65410.1"
"12045" "1" "8" "2" "24297034" "24297118" "Parent=AT1G65410.1"
"12046" "1" "9" "1" "24297202" "24297294" "Parent=AT1G65410.1"
"12047" "1" "1" "1" "24316336" "24318005" "Parent=AT1G65450.1"
"12048" "1" "1" "3" "24331710" "24332526" "Parent=AT1G65480.1"
"12049" "1" "2" "2" "24332587" "24333301" "Parent=AT1G65480.1"
"12050" "1" "3" "1" "24333341" "24333466" "Parent=AT1G65480.1"
"12051" "1" "1" "1" "24343296" "24343364" "Parent=AT1G65483.1"
"12052" "1" "1" "1" "24347897" "24348122" "Parent=AT1G65484.1"
"12053" "1" "1" "1" "24349631" "24349964" "Parent=AT1G65486.1"
"12054" "1" "1" "1" "24354900" "24355018" "Parent=AT1G65490.1"
"12055" "1" "1" "1" "24357995" "24358224" "Parent=AT1G65500.1"
"12056" "1" "1" "1" "24359567" "24359717" "Parent=AT1G65510.1"
"12057" "1" "1" "13" "24386340" "24388184" "Parent=AT1G65590.1"
"12058" "1" "2" "12" "24388258" "24388836" "Parent=AT1G65590.1"
"12059" "1" "3" "11" "24388871" "24388962" "Parent=AT1G65590.1"
"12060" "1" "4" "10" "24389073" "24389156" "Parent=AT1G65590.1"
"12061" "1" "5" "9" "24389226" "24389320" "Parent=AT1G65590.1"
"12062" "1" "6" "8" "24389450" "24389545" "Parent=AT1G65590.1"
"12063" "1" "7" "7" "24389610" "24389707" "Parent=AT1G65590.1"
"12064" "1" "8" "6" "24389807" "24389889" "Parent=AT1G65590.1"
"12065" "1" "9" "5" "24389948" "24390026" "Parent=AT1G65590.1"
"12066" "1" "10" "4" "24390059" "24390135" "Parent=AT1G65590.1"
"12067" "1" "11" "3" "24390233" "24390328" "Parent=AT1G65590.1"
"12068" "1" "12" "2" "24390387" "24390471" "Parent=AT1G65590.1"
"12069" "1" "13" "1" "24390721" "24390823" "Parent=AT1G65590.1"
"12070" "1" "1" "2" "24399314" "24399713" "Parent=AT1G65620.1"
"12071" "1" "2" "1" "24399829" "24400096" "Parent=AT1G65620.1"
"12072" "1" "1" "3" "24427458" "24427570" "Parent=AT1G65680.1"
"12073" "1" "2" "2" "24427682" "24427767" "Parent=AT1G65680.1"
"12074" "1" "3" "1" "24427954" "24428072" "Parent=AT1G65680.1"
"12075" "1" "1" "4" "24428901" "24429317" "Parent=AT1G65681.1"
"12076" "1" "2" "3" "24429335" "24429461" "Parent=AT1G65681.1"
"12077" "1" "3" "2" "24429567" "24429944" "Parent=AT1G65681.1"
"12078" "1" "4" "1" "24430137" "24430346" "Parent=AT1G65681.1"
"12079" "1" "1" "3" "24443017" "24444269" "Parent=AT1G65730.1"
"12080" "1" "2" "2" "24444530" "24444618" "Parent=AT1G65730.1"
"12081" "1" "3" "1" "24444942" "24445022" "Parent=AT1G65730.1"
"12082" "1" "1" "1" "24459226" "24459263" "Parent=AT1G65760.1"
"12083" "1" "1" "6" "24470210" "24470622" "Parent=AT1G65790.1"
"12084" "1" "2" "5" "24470756" "24470860" "Parent=AT1G65790.1"
"12085" "1" "3" "4" "24471050" "24471127" "Parent=AT1G65790.1"
"12086" "1" "4" "3" "24471337" "24471423" "Parent=AT1G65790.1"
"12087" "1" "5" "2" "24471660" "24471764" "Parent=AT1G65790.1"
"12088" "1" "6" "1" "24471914" "24472003" "Parent=AT1G65790.1"
"12089" "1" "1" "6" "24474456" "24474826" "Parent=AT1G65800.1"
"12090" "1" "2" "5" "24474960" "24475054" "Parent=AT1G65800.1"
"12091" "1" "3" "4" "24475244" "24475321" "Parent=AT1G65800.1"
"12092" "1" "4" "3" "24475531" "24475617" "Parent=AT1G65800.1"
"12093" "1" "5" "2" "24475854" "24475958" "Parent=AT1G65800.1"
"12094" "1" "6" "1" "24476108" "24476197" "Parent=AT1G65800.1"
"12095" "1" "1" "3" "24485328" "24485709" "Parent=AT1G65820.1"
"12096" "1" "2" "2" "24485784" "24485872" "Parent=AT1G65820.1"
"12097" "1" "3" "1" "24486044" "24486607" "Parent=AT1G65820.1"
"12098" "1" "1" "8" "24490215" "24490431" "Parent=AT1G65840.1"
"12099" "1" "2" "7" "24490546" "24490646" "Parent=AT1G65840.1"
"12100" "1" "3" "6" "24490734" "24490904" "Parent=AT1G65840.1"
"12101" "1" "4" "5" "24491017" "24491252" "Parent=AT1G65840.1"
"12102" "1" "5" "4" "24491339" "24491427" "Parent=AT1G65840.1"
"12103" "1" "6" "3" "24491512" "24491606" "Parent=AT1G65840.1"
"12104" "1" "7" "2" "24491806" "24491886" "Parent=AT1G65840.1"
"12105" "1" "8" "1" "24492318" "24492405" "Parent=AT1G65840.1"
"12106" "1" "1" "4" "24494797" "24494948" "Parent=AT1G65850.1"
"12107" "1" "2" "3" "24495413" "24495580" "Parent=AT1G65850.1"
"12108" "1" "3" "2" "24496705" "24496813" "Parent=AT1G65850.1"
"12109" "1" "4" "1" "24497115" "24497334" "Parent=AT1G65850.1"
"12110" "1" "1" "14" "24539136" "24539492" "Parent=AT1G65930.1"
"12111" "1" "2" "13" "24539535" "24539619" "Parent=AT1G65930.1"
"12112" "1" "3" "12" "24539728" "24539827" "Parent=AT1G65930.1"
"12113" "1" "4" "11" "24539864" "24539948" "Parent=AT1G65930.1"
"12114" "1" "5" "10" "24540025" "24540107" "Parent=AT1G65930.1"
"12115" "1" "6" "9" "24540160" "24540239" "Parent=AT1G65930.1"
"12116" "1" "7" "8" "24540340" "24540472" "Parent=AT1G65930.1"
"12117" "1" "8" "7" "24540557" "24540648" "Parent=AT1G65930.1"
"12118" "1" "9" "6" "24540751" "24540854" "Parent=AT1G65930.1"
"12119" "1" "10" "5" "24540922" "24541015" "Parent=AT1G65930.1"
"12120" "1" "11" "4" "24541130" "24541223" "Parent=AT1G65930.1"
"12121" "1" "12" "3" "24541257" "24541363" "Parent=AT1G65930.1"
"12122" "1" "13" "2" "24541505" "24541582" "Parent=AT1G65930.1"
"12123" "1" "14" "1" "24541704" "24541780" "Parent=AT1G65930.1"
"12124" "1" "1" "4" "24554465" "24555769" "Parent=AT1G65960.1"
"12125" "1" "2" "3" "24555969" "24556047" "Parent=AT1G65960.1"
"12126" "1" "3" "2" "24556515" "24556607" "Parent=AT1G65960.1"
"12127" "1" "4" "1" "24556659" "24556780" "Parent=AT1G65960.1"
"12128" "1" "1" "6" "24577809" "24577887" "Parent=AT1G66020.1"
"12129" "1" "2" "5" "24578163" "24578256" "Parent=AT1G66020.1"
"12130" "1" "3" "4" "24578634" "24578733" "Parent=AT1G66020.1"
"12131" "1" "4" "3" "24578954" "24579035" "Parent=AT1G66020.1"
"12132" "1" "5" "2" "24579176" "24579362" "Parent=AT1G66020.1"
"12133" "1" "6" "1" "24579610" "24579704" "Parent=AT1G66020.1"
"12134" "1" "1" "1" "24588536" "24588628" "Parent=AT1G66045.1"
"12135" "1" "1" "8" "24589956" "24590496" "Parent=AT1G66050.1"
"12136" "1" "2" "7" "24591031" "24591127" "Parent=AT1G66050.1"
"12137" "1" "3" "6" "24591252" "24591393" "Parent=AT1G66050.1"
"12138" "1" "4" "5" "24591492" "24591583" "Parent=AT1G66050.1"
"12139" "1" "5" "4" "24591647" "24591733" "Parent=AT1G66050.1"
"12140" "1" "6" "3" "24591835" "24591923" "Parent=AT1G66050.1"
"12141" "1" "7" "2" "24592052" "24592133" "Parent=AT1G66050.1"
