"chr" "all.intron.nums" "all.rev.intron.nums" "all.intron.starts" "all.intron.stops" "all.atgs"
"2476" "1" "2" "3" "3443417" "3443329" "Parent=AT1G10470.1"
"2477" "1" "3" "2" "3443252" "3443169" "Parent=AT1G10470.1"
"2478" "1" "4" "1" "3443099" "3442999" "Parent=AT1G10470.1"
"2479" "1" "1" "2" "3461160" "3460908" "Parent=AT1G10500.1"
"2480" "1" "2" "1" "3460690" "3460302" "Parent=AT1G10500.1"
"2481" "1" "1" "2" "3472235" "3472147" "Parent=AT1G10530.1"
"2482" "1" "2" "1" "3472047" "3471912" "Parent=AT1G10530.1"
"2483" "1" "1" "13" "3477636" "3477544" "Parent=AT1G10540.1"
"2484" "1" "2" "12" "3477447" "3477364" "Parent=AT1G10540.1"
"2485" "1" "3" "11" "3477188" "3477087" "Parent=AT1G10540.1"
"2486" "1" "4" "10" "3476987" "3476896" "Parent=AT1G10540.1"
"2487" "1" "5" "9" "3476821" "3476751" "Parent=AT1G10540.1"
"2488" "1" "6" "8" "3476692" "3476614" "Parent=AT1G10540.1"
"2489" "1" "7" "7" "3476424" "3476357" "Parent=AT1G10540.1"
"2490" "1" "8" "6" "3476258" "3476167" "Parent=AT1G10540.1"
"2491" "1" "9" "5" "3476081" "3475999" "Parent=AT1G10540.1"
"2492" "1" "10" "4" "3475941" "3475828" "Parent=AT1G10540.1"
"2493" "1" "11" "3" "3475737" "3475655" "Parent=AT1G10540.1"
"2494" "1" "12" "2" "3475578" "3475478" "Parent=AT1G10540.1"
"2495" "1" "13" "1" "3475318" "3475242" "Parent=AT1G10540.1"
"2496" "1" "1" "3" "3480744" "3480590" "Parent=AT1G10550.1"
"2497" "1" "2" "2" "3480490" "3480365" "Parent=AT1G10550.1"
"2498" "1" "3" "1" "3480157" "3479665" "Parent=AT1G10550.1"
"2499" "1" "1" "1" "3491951" "3491566" "Parent=AT1G10580.1"
"2500" "1" "1" "2" "3494967" "3494613" "Parent=AT1G10585.1"
"2501" "1" "2" "1" "3494296" "3494204" "Parent=AT1G10585.1"
"2502" "1" "1" "2" "3499259" "3497655" "Parent=AT1G10586.1"
"2503" "1" "2" "1" "3497338" "3497199" "Parent=AT1G10586.1"
"2504" "1" "1" "2" "3503374" "3503004" "Parent=AT1G10590.1"
"2505" "1" "2" "1" "3502763" "3502514" "Parent=AT1G10590.1"
"2506" "1" "1" "7" "3511048" "3510919" "Parent=AT1G10620.1"
"2507" "1" "2" "6" "3510479" "3510317" "Parent=AT1G10620.1"
"2508" "1" "3" "5" "3510231" "3510104" "Parent=AT1G10620.1"
"2509" "1" "4" "4" "3510034" "3509909" "Parent=AT1G10620.1"
"2510" "1" "5" "3" "3509833" "3509746" "Parent=AT1G10620.1"
"2511" "1" "6" "2" "3509599" "3509502" "Parent=AT1G10620.1"
"2512" "1" "7" "1" "3509341" "3509243" "Parent=AT1G10620.1"
"2513" "1" "1" "6" "3514647" "3514250" "Parent=AT1G10630.1"
"2514" "1" "2" "5" "3514083" "3514005" "Parent=AT1G10630.1"
"2515" "1" "3" "4" "3513935" "3513849" "Parent=AT1G10630.1"
"2516" "1" "4" "3" "3513730" "3513643" "Parent=AT1G10630.1"
"2517" "1" "5" "2" "3513525" "3513432" "Parent=AT1G10630.1"
"2518" "1" "6" "1" "3513351" "3513194" "Parent=AT1G10630.1"
"2519" "1" "1" "5" "3517400" "3516979" "Parent=AT1G10640.1"
"2520" "1" "2" "4" "3516848" "3516771" "Parent=AT1G10640.1"
"2521" "1" "3" "3" "3516550" "3516461" "Parent=AT1G10640.1"
"2522" "1" "4" "2" "3516417" "3516347" "Parent=AT1G10640.1"
"2523" "1" "5" "1" "3516140" "3516061" "Parent=AT1G10640.1"
"2524" "1" "1" "4" "3526100" "3525971" "Parent=AT1G10650.1"
"2525" "1" "2" "3" "3525909" "3525403" "Parent=AT1G10650.1"
"2526" "1" "3" "2" "3525210" "3525119" "Parent=AT1G10650.1"
"2527" "1" "4" "1" "3524749" "3524661" "Parent=AT1G10650.1"
"2528" "1" "1" "12" "3543528" "3543057" "Parent=AT1G10680.1"
"2529" "1" "2" "11" "3543003" "3542920" "Parent=AT1G10680.1"
"2530" "1" "3" "10" "3542745" "3542537" "Parent=AT1G10680.1"
"2531" "1" "4" "9" "3542337" "3542248" "Parent=AT1G10680.1"
"2532" "1" "5" "8" "3541989" "3541902" "Parent=AT1G10680.1"
"2533" "1" "6" "7" "3541374" "3541292" "Parent=AT1G10680.1"
"2534" "1" "7" "6" "3540925" "3540832" "Parent=AT1G10680.1"
"2535" "1" "8" "5" "3540447" "3540348" "Parent=AT1G10680.1"
"2536" "1" "9" "4" "3540107" "3540019" "Parent=AT1G10680.1"
"2537" "1" "10" "3" "3539772" "3539692" "Parent=AT1G10680.1"
"2538" "1" "11" "2" "3539280" "3539141" "Parent=AT1G10680.1"
"2539" "1" "12" "1" "3538801" "3538679" "Parent=AT1G10680.1"
"2540" "1" "1" "7" "3570224" "3570135" "Parent=AT1G10740.1"
"2541" "1" "2" "6" "3570041" "3569940" "Parent=AT1G10740.1"
"2542" "1" "3" "5" "3569837" "3569741" "Parent=AT1G10740.1"
"2543" "1" "4" "4" "3569641" "3569553" "Parent=AT1G10740.1"
"2544" "1" "5" "3" "3569450" "3569266" "Parent=AT1G10740.1"
"2545" "1" "6" "2" "3568829" "3568747" "Parent=AT1G10740.1"
"2546" "1" "7" "1" "3568616" "3568547" "Parent=AT1G10740.1"
"2547" "1" "1" "6" "3577948" "3577711" "Parent=AT1G10750.1"
"2548" "1" "2" "5" "3577625" "3577536" "Parent=AT1G10750.1"
"2549" "1" "3" "4" "3577327" "3576609" "Parent=AT1G10750.1"
"2550" "1" "4" "3" "3576445" "3576342" "Parent=AT1G10750.1"
"2551" "1" "5" "2" "3576289" "3576166" "Parent=AT1G10750.1"
"2552" "1" "6" "1" "3576020" "3575363" "Parent=AT1G10750.1"
"2553" "1" "1" "34" "3590876" "3590799" "Parent=AT1G10760.1"
"2554" "1" "2" "33" "3590710" "3590543" "Parent=AT1G10760.1"
"2555" "1" "3" "32" "3590425" "3590075" "Parent=AT1G10760.1"
"2556" "1" "4" "31" "3589798" "3589594" "Parent=AT1G10760.1"
"2557" "1" "5" "30" "3589553" "3589465" "Parent=AT1G10760.1"
"2558" "1" "6" "29" "3589365" "3589271" "Parent=AT1G10760.1"
"2559" "1" "7" "28" "3589193" "3589074" "Parent=AT1G10760.1"
"2560" "1" "8" "27" "3588983" "3588883" "Parent=AT1G10760.1"
"2561" "1" "9" "26" "3588730" "3588310" "Parent=AT1G10760.1"
"2562" "1" "10" "25" "3587915" "3587809" "Parent=AT1G10760.1"
"2563" "1" "11" "24" "3587702" "3587584" "Parent=AT1G10760.1"
"2564" "1" "12" "23" "3587489" "3587392" "Parent=AT1G10760.1"
"2565" "1" "13" "22" "3587252" "3587160" "Parent=AT1G10760.1"
"2566" "1" "14" "21" "3587072" "3586821" "Parent=AT1G10760.1"
"2567" "1" "15" "20" "3586687" "3586505" "Parent=AT1G10760.1"
"2568" "1" "16" "19" "3586343" "3586071" "Parent=AT1G10760.1"
"2569" "1" "17" "18" "3585982" "3585909" "Parent=AT1G10760.1"
"2570" "1" "18" "17" "3585724" "3585585" "Parent=AT1G10760.1"
"2571" "1" "19" "16" "3585523" "3585444" "Parent=AT1G10760.1"
"2572" "1" "20" "15" "3585382" "3585287" "Parent=AT1G10760.1"
"2573" "1" "21" "14" "3585228" "3585130" "Parent=AT1G10760.1"
"2574" "1" "22" "13" "3584978" "3584835" "Parent=AT1G10760.1"
"2575" "1" "23" "12" "3584752" "3584524" "Parent=AT1G10760.1"
"2576" "1" "24" "11" "3584348" "3584251" "Parent=AT1G10760.1"
"2577" "1" "25" "10" "3584145" "3584025" "Parent=AT1G10760.1"
"2578" "1" "26" "9" "3583812" "3583727" "Parent=AT1G10760.1"
"2579" "1" "27" "8" "3583624" "3583470" "Parent=AT1G10760.1"
"2580" "1" "28" "7" "3583338" "3583157" "Parent=AT1G10760.1"
"2581" "1" "29" "6" "3583032" "3582712" "Parent=AT1G10760.1"
"2582" "1" "30" "5" "3582602" "3582256" "Parent=AT1G10760.1"
"2583" "1" "31" "4" "3582158" "3582080" "Parent=AT1G10760.1"
"2584" "1" "32" "3" "3581907" "3581828" "Parent=AT1G10760.1"
"2585" "1" "33" "2" "3581736" "3581631" "Parent=AT1G10760.1"
"2586" "1" "34" "1" "3581516" "3581414" "Parent=AT1G10760.1"
"2587" "1" "1" "3" "3594998" "3594314" "Parent=AT1G10780.1"
"2588" "1" "2" "2" "3593569" "3593479" "Parent=AT1G10780.1"
"2589" "1" "3" "1" "3593202" "3593111" "Parent=AT1G10780.1"
"2590" "1" "1" "9" "3604789" "3604683" "Parent=AT1G10820.1"
"2591" "1" "2" "8" "3604620" "3604541" "Parent=AT1G10820.1"
"2592" "1" "3" "7" "3604436" "3604021" "Parent=AT1G10820.1"
"2593" "1" "4" "6" "3603922" "3603055" "Parent=AT1G10820.1"
"2594" "1" "5" "5" "3602999" "3602459" "Parent=AT1G10820.1"
"2595" "1" "6" "4" "3602354" "3602250" "Parent=AT1G10820.1"
"2596" "1" "7" "3" "3602168" "3601977" "Parent=AT1G10820.1"
"2597" "1" "8" "2" "3601916" "3601809" "Parent=AT1G10820.1"
"2598" "1" "9" "1" "3601713" "3601493" "Parent=AT1G10820.1"
"2599" "1" "1" "3" "3607039" "3606961" "Parent=AT1G10830.1"
"2600" "1" "2" "2" "3606815" "3606710" "Parent=AT1G10830.1"
"2601" "1" "3" "1" "3606501" "3606071" "Parent=AT1G10830.1"
"2602" "1" "1" "11" "3610290" "3610173" "Parent=AT1G10840.1"
"2603" "1" "2" "10" "3610094" "3609927" "Parent=AT1G10840.1"
"2604" "1" "3" "9" "3609811" "3609711" "Parent=AT1G10840.1"
"2605" "1" "4" "8" "3609608" "3609521" "Parent=AT1G10840.1"
"2606" "1" "5" "7" "3609455" "3609181" "Parent=AT1G10840.1"
"2607" "1" "6" "6" "3609048" "3608962" "Parent=AT1G10840.1"
"2608" "1" "7" "5" "3608914" "3608777" "Parent=AT1G10840.1"
"2609" "1" "8" "4" "3608706" "3608615" "Parent=AT1G10840.1"
"2610" "1" "9" "3" "3608514" "3608428" "Parent=AT1G10840.1"
"2611" "1" "10" "2" "3608361" "3608175" "Parent=AT1G10840.1"
"2612" "1" "11" "1" "3608023" "3607942" "Parent=AT1G10840.1"
"2613" "1" "1" "3" "3616089" "3615313" "Parent=AT1G10865.1"
"2614" "1" "2" "2" "3615240" "3615141" "Parent=AT1G10865.1"
"2615" "1" "3" "1" "3615037" "3614830" "Parent=AT1G10865.1"
"2616" "1" "1" "18" "3623565" "3623438" "Parent=AT1G10870.1"
"2617" "1" "2" "17" "3623362" "3623020" "Parent=AT1G10870.1"
"2618" "1" "3" "16" "3622920" "3622833" "Parent=AT1G10870.1"
"2619" "1" "4" "15" "3622763" "3622462" "Parent=AT1G10870.1"
"2620" "1" "5" "14" "3622400" "3622047" "Parent=AT1G10870.1"
"2621" "1" "6" "13" "3622003" "3621816" "Parent=AT1G10870.1"
"2622" "1" "7" "12" "3621751" "3621379" "Parent=AT1G10870.1"
"2623" "1" "8" "11" "3621332" "3621242" "Parent=AT1G10870.1"
"2624" "1" "9" "10" "3621147" "3621042" "Parent=AT1G10870.1"
"2625" "1" "10" "9" "3621001" "3620564" "Parent=AT1G10870.1"
"2626" "1" "11" "8" "3620358" "3620036" "Parent=AT1G10870.1"
"2627" "1" "12" "7" "3619911" "3619404" "Parent=AT1G10870.1"
"2628" "1" "13" "6" "3619189" "3618959" "Parent=AT1G10870.1"
"2629" "1" "14" "5" "3618873" "3618786" "Parent=AT1G10870.1"
"2630" "1" "15" "4" "3618526" "3618198" "Parent=AT1G10870.1"
"2631" "1" "16" "3" "3618077" "3617929" "Parent=AT1G10870.1"
"2632" "1" "17" "2" "3617839" "3617671" "Parent=AT1G10870.1"
"2633" "1" "18" "1" "3617226" "3617019" "Parent=AT1G10870.1"
"2634" "1" "1" "6" "3626500" "3626380" "Parent=AT1G10880.1"
"2635" "1" "2" "5" "3625835" "3625348" "Parent=AT1G10880.1"
"2636" "1" "3" "4" "3625169" "3625068" "Parent=AT1G10880.1"
"2637" "1" "4" "3" "3624877" "3624776" "Parent=AT1G10880.1"
"2638" "1" "5" "2" "3624651" "3624504" "Parent=AT1G10880.1"
"2639" "1" "6" "1" "3624334" "3624253" "Parent=AT1G10880.1"
"2640" "1" "1" "9" "3637023" "3636514" "Parent=AT1G10900.1"
"2641" "1" "2" "8" "3636406" "3636321" "Parent=AT1G10900.1"
"2642" "1" "3" "7" "3635302" "3634965" "Parent=AT1G10900.1"
"2643" "1" "4" "6" "3634798" "3634257" "Parent=AT1G10900.1"
"2644" "1" "5" "5" "3634092" "3633885" "Parent=AT1G10900.1"
"2645" "1" "6" "4" "3633775" "3633689" "Parent=AT1G10900.1"
"2646" "1" "7" "3" "3633502" "3633289" "Parent=AT1G10900.1"
"2647" "1" "8" "2" "3633135" "3632919" "Parent=AT1G10900.1"
"2648" "1" "9" "1" "3632754" "3632675" "Parent=AT1G10900.1"
"2649" "1" "1" "3" "3647655" "3647386" "Parent=AT1G10920.1"
"2650" "1" "2" "2" "3646503" "3646352" "Parent=AT1G10920.1"
"2651" "1" "3" "1" "3646194" "3646109" "Parent=AT1G10920.1"
"2652" "1" "1" "25" "3655442" "3655059" "Parent=AT1G10930.1"
"2653" "1" "2" "24" "3654975" "3654876" "Parent=AT1G10930.1"
"2654" "1" "3" "23" "3654718" "3654261" "Parent=AT1G10930.1"
"2655" "1" "4" "22" "3654204" "3653975" "Parent=AT1G10930.1"
"2656" "1" "5" "21" "3653562" "3653341" "Parent=AT1G10930.1"
"2657" "1" "6" "20" "3653168" "3653079" "Parent=AT1G10930.1"
"2658" "1" "7" "19" "3652949" "3652675" "Parent=AT1G10930.1"
"2659" "1" "8" "18" "3652309" "3652235" "Parent=AT1G10930.1"
"2660" "1" "9" "17" "3652104" "3651949" "Parent=AT1G10930.1"
"2661" "1" "10" "16" "3651863" "3651749" "Parent=AT1G10930.1"
"2662" "1" "11" "15" "3651622" "3651381" "Parent=AT1G10930.1"
"2663" "1" "12" "14" "3651261" "3651166" "Parent=AT1G10930.1"
"2664" "1" "13" "13" "3651015" "3650951" "Parent=AT1G10930.1"
"2665" "1" "14" "12" "3650816" "3650728" "Parent=AT1G10930.1"
"2666" "1" "15" "11" "3650605" "3650534" "Parent=AT1G10930.1"
"2667" "1" "16" "10" "3650464" "3650350" "Parent=AT1G10930.1"
"2668" "1" "17" "9" "3650282" "3650162" "Parent=AT1G10930.1"
"2669" "1" "18" "8" "3650040" "3649960" "Parent=AT1G10930.1"
"2670" "1" "19" "7" "3649802" "3649724" "Parent=AT1G10930.1"
"2671" "1" "20" "6" "3649644" "3649420" "Parent=AT1G10930.1"
"2672" "1" "21" "5" "3649259" "3649148" "Parent=AT1G10930.1"
"2673" "1" "22" "4" "3649093" "3648957" "Parent=AT1G10930.1"
"2674" "1" "23" "3" "3648831" "3648736" "Parent=AT1G10930.1"
"2675" "1" "24" "2" "3648642" "3648541" "Parent=AT1G10930.1"
"2676" "1" "25" "1" "3648464" "3648371" "Parent=AT1G10930.1"
"2677" "1" "1" "8" "3658051" "3657813" "Parent=AT1G10940.1"
"2678" "1" "2" "7" "3657739" "3657624" "Parent=AT1G10940.1"
"2679" "1" "3" "6" "3657523" "3657332" "Parent=AT1G10940.1"
"2680" "1" "4" "5" "3657279" "3657184" "Parent=AT1G10940.1"
"2681" "1" "5" "4" "3657092" "3657011" "Parent=AT1G10940.1"
"2682" "1" "6" "3" "3656919" "3656770" "Parent=AT1G10940.1"
"2683" "1" "7" "2" "3656666" "3656582" "Parent=AT1G10940.1"
"2684" "1" "8" "1" "3656484" "3656400" "Parent=AT1G10940.1"
"2685" "1" "1" "3" "3666919" "3666818" "Parent=AT1G10970.1"
"2686" "1" "2" "2" "3666761" "3666555" "Parent=AT1G10970.1"
"2687" "1" "3" "1" "3665858" "3665656" "Parent=AT1G10970.1"
"2688" "1" "1" "4" "3669592" "3669319" "Parent=AT1G10980.1"
"2689" "1" "2" "3" "3668395" "3668194" "Parent=AT1G10980.1"
"2690" "1" "3" "2" "3668096" "3668007" "Parent=AT1G10980.1"
"2691" "1" "4" "1" "3667877" "3667696" "Parent=AT1G10980.1"
"2692" "1" "1" "1" "3670980" "3670901" "Parent=AT1G10990.1"
"2693" "1" "1" "14" "3675784" "3675415" "Parent=AT1G11000.1"
"2694" "1" "2" "13" "3675358" "3675268" "Parent=AT1G11000.1"
"2695" "1" "3" "12" "3675048" "3674956" "Parent=AT1G11000.1"
"2696" "1" "4" "11" "3674840" "3674526" "Parent=AT1G11000.1"
"2697" "1" "5" "10" "3674466" "3674020" "Parent=AT1G11000.1"
"2698" "1" "6" "9" "3673929" "3673791" "Parent=AT1G11000.1"
"2699" "1" "7" "8" "3673717" "3673571" "Parent=AT1G11000.1"
"2700" "1" "8" "7" "3673486" "3673369" "Parent=AT1G11000.1"
"2701" "1" "9" "6" "3673320" "3673228" "Parent=AT1G11000.1"
"2702" "1" "10" "5" "3673188" "3673095" "Parent=AT1G11000.1"
"2703" "1" "11" "4" "3672922" "3672829" "Parent=AT1G11000.1"
"2704" "1" "12" "3" "3672794" "3672704" "Parent=AT1G11000.1"
"2705" "1" "13" "2" "3672637" "3672560" "Parent=AT1G11000.1"
"2706" "1" "14" "1" "3672500" "3672390" "Parent=AT1G11000.1"
"2707" "1" "1" "2" "3680787" "3680477" "Parent=AT1G11040.1"
"2708" "1" "2" "1" "3679750" "3679675" "Parent=AT1G11040.1"
"2709" "1" "1" "8" "3693622" "3693510" "Parent=AT1G11070.1"
"2710" "1" "2" "7" "3693196" "3692826" "Parent=AT1G11070.1"
"2711" "1" "3" "6" "3692731" "3692653" "Parent=AT1G11070.1"
"2712" "1" "4" "5" "3692530" "3692434" "Parent=AT1G11070.1"
"2713" "1" "5" "4" "3691462" "3691390" "Parent=AT1G11070.1"
"2714" "1" "6" "3" "3691225" "3691133" "Parent=AT1G11070.1"
"2715" "1" "7" "2" "3690915" "3690858" "Parent=AT1G11070.1"
"2716" "1" "8" "1" "3690706" "3690624" "Parent=AT1G11070.1"
"2717" "1" "1" "9" "3697456" "3697118" "Parent=AT1G11080.1"
"2718" "1" "2" "8" "3697011" "3696907" "Parent=AT1G11080.1"
"2719" "1" "3" "7" "3696812" "3696718" "Parent=AT1G11080.1"
"2720" "1" "4" "6" "3696626" "3696492" "Parent=AT1G11080.1"
"2721" "1" "5" "5" "3696395" "3696215" "Parent=AT1G11080.1"
"2722" "1" "6" "4" "3695919" "3695837" "Parent=AT1G11080.1"
"2723" "1" "7" "3" "3695704" "3695616" "Parent=AT1G11080.1"
"2724" "1" "8" "2" "3695521" "3695256" "Parent=AT1G11080.1"
"2725" "1" "9" "1" "3695151" "3695063" "Parent=AT1G11080.1"
"2726" "1" "1" "12" "3709162" "3709056" "Parent=AT1G11100.1"
"2727" "1" "2" "11" "3708978" "3708806" "Parent=AT1G11100.1"
"2728" "1" "3" "10" "3708585" "3708469" "Parent=AT1G11100.1"
"2729" "1" "4" "9" "3707346" "3707032" "Parent=AT1G11100.1"
"2730" "1" "5" "8" "3706961" "3706733" "Parent=AT1G11100.1"
"2731" "1" "6" "7" "3706656" "3706548" "Parent=AT1G11100.1"
"2732" "1" "7" "6" "3706189" "3706056" "Parent=AT1G11100.1"
"2733" "1" "8" "5" "3705705" "3705622" "Parent=AT1G11100.1"
"2734" "1" "9" "4" "3705492" "3705390" "Parent=AT1G11100.1"
"2735" "1" "10" "3" "3705181" "3705040" "Parent=AT1G11100.1"
"2736" "1" "11" "2" "3704444" "3704340" "Parent=AT1G11100.1"
"2737" "1" "12" "1" "3704131" "3704038" "Parent=AT1G11100.1"
"2738" "1" "1" "2" "3728116" "3728044" "Parent=AT1G11145.1"
"2739" "1" "2" "1" "3727712" "3727636" "Parent=AT1G11145.1"
"2740" "1" "1" "8" "3752571" "3752295" "Parent=AT1G11190.1"
"2741" "1" "2" "7" "3752115" "3752005" "Parent=AT1G11190.1"
"2742" "1" "3" "6" "3751898" "3751775" "Parent=AT1G11190.1"
"2743" "1" "4" "5" "3751720" "3751617" "Parent=AT1G11190.1"
"2744" "1" "5" "4" "3751534" "3751449" "Parent=AT1G11190.1"
"2745" "1" "6" "3" "3751354" "3751283" "Parent=AT1G11190.1"
"2746" "1" "7" "2" "3751219" "3750740" "Parent=AT1G11190.1"
"2747" "1" "8" "1" "3750667" "3750465" "Parent=AT1G11190.1"
"2748" "1" "1" "1" "3756371" "3756261" "Parent=AT1G11210.1"
"2749" "1" "1" "1" "3760586" "3760374" "Parent=AT1G11220.1"
"2750" "1" "1" "1" "3763906" "3763785" "Parent=AT1G11230.1"
"2751" "1" "1" "3" "3768088" "3767990" "Parent=AT1G11240.1"
"2752" "1" "2" "2" "3767885" "3767520" "Parent=AT1G11240.1"
"2753" "1" "3" "1" "3767406" "3767192" "Parent=AT1G11240.1"
"2754" "1" "1" "1" "3786798" "3786674" "Parent=AT1G11270.1"
"2755" "1" "1" "7" "3790725" "3790647" "Parent=AT1G11280.1"
"2756" "1" "2" "6" "3789340" "3789226" "Parent=AT1G11280.1"
"2757" "1" "3" "5" "3789119" "3788878" "Parent=AT1G11280.1"
"2758" "1" "4" "4" "3788706" "3788620" "Parent=AT1G11280.1"
"2759" "1" "5" "3" "3788410" "3788307" "Parent=AT1G11280.1"
"2760" "1" "6" "2" "3788070" "3787985" "Parent=AT1G11280.1"
"2761" "1" "7" "1" "3787835" "3787755" "Parent=AT1G11280.1"
"2762" "1" "1" "13" "3803748" "3803559" "Parent=AT1G11310.1"
"2763" "1" "2" "12" "3803502" "3803386" "Parent=AT1G11310.1"
"2764" "1" "3" "11" "3803121" "3803027" "Parent=AT1G11310.1"
"2765" "1" "4" "10" "3802911" "3802817" "Parent=AT1G11310.1"
"2766" "1" "5" "9" "3802757" "3802686" "Parent=AT1G11310.1"
"2767" "1" "6" "8" "3802523" "3802439" "Parent=AT1G11310.1"
"2768" "1" "7" "7" "3802345" "3802258" "Parent=AT1G11310.1"
"2769" "1" "8" "6" "3802209" "3802122" "Parent=AT1G11310.1"
"2770" "1" "9" "5" "3802082" "3802002" "Parent=AT1G11310.1"
"2771" "1" "10" "4" "3801829" "3801738" "Parent=AT1G11310.1"
"2772" "1" "11" "3" "3801703" "3801617" "Parent=AT1G11310.1"
"2773" "1" "12" "2" "3801550" "3801460" "Parent=AT1G11310.1"
"2774" "1" "13" "1" "3801400" "3801306" "Parent=AT1G11310.1"
"2775" "1" "1" "6" "3815941" "3815791" "Parent=AT1G11340.1"
"2776" "1" "2" "5" "3815672" "3815583" "Parent=AT1G11340.1"
"2777" "1" "3" "4" "3815387" "3815282" "Parent=AT1G11340.1"
"2778" "1" "4" "3" "3815072" "3814974" "Parent=AT1G11340.1"
"2779" "1" "5" "2" "3814737" "3814658" "Parent=AT1G11340.1"
"2780" "1" "6" "1" "3814514" "3814430" "Parent=AT1G11340.1"
"2781" "1" "1" "6" "3819471" "3819391" "Parent=AT1G11350.1"
"2782" "1" "2" "5" "3819284" "3819193" "Parent=AT1G11350.1"
"2783" "1" "3" "4" "3819000" "3818915" "Parent=AT1G11350.1"
"2784" "1" "4" "3" "3818705" "3818600" "Parent=AT1G11350.1"
"2785" "1" "5" "2" "3818363" "3818268" "Parent=AT1G11350.1"
"2786" "1" "6" "1" "3818118" "3818033" "Parent=AT1G11350.1"
"2787" "1" "1" "1" "3822164" "3821795" "Parent=AT1G11360.1"
"2788" "1" "1" "2" "3830832" "3830234" "Parent=AT1G11370.1"
"2789" "1" "2" "1" "3829970" "3828585" "Parent=AT1G11370.1"
"2790" "1" "1" "4" "3837298" "3837076" "Parent=AT1G11390.1"
"2791" "1" "2" "3" "3835750" "3835669" "Parent=AT1G11390.1"
"2792" "1" "3" "2" "3835406" "3835282" "Parent=AT1G11390.1"
"2793" "1" "4" "1" "3835127" "3834881" "Parent=AT1G11390.1"
"2794" "1" "1" "5" "3846438" "3846345" "Parent=AT1G11420.1"
"2795" "1" "2" "4" "3845944" "3845838" "Parent=AT1G11420.1"
"2796" "1" "3" "3" "3845752" "3845662" "Parent=AT1G11420.1"
"2797" "1" "4" "2" "3845543" "3845475" "Parent=AT1G11420.1"
"2798" "1" "5" "1" "3845391" "3845266" "Parent=AT1G11420.1"
"2799" "1" "1" "2" "3860378" "3860288" "Parent=AT1G11470.1"
"2800" "1" "2" "1" "3860227" "3860119" "Parent=AT1G11470.1"
"2801" "1" "1" "5" "3866659" "3866435" "Parent=AT1G11480.1"
"2802" "1" "2" "4" "3865529" "3865434" "Parent=AT1G11480.1"
"2803" "1" "3" "3" "3865256" "3865136" "Parent=AT1G11480.1"
"2804" "1" "4" "2" "3865100" "3865014" "Parent=AT1G11480.1"
"2805" "1" "5" "1" "3864953" "3864827" "Parent=AT1G11480.1"
"2806" "1" "1" "1" "3869612" "3869527" "Parent=AT1G11490.1"
"2807" "1" "1" "3" "3876470" "3876265" "Parent=AT1G11540.1"
"2808" "1" "2" "2" "3876116" "3876020" "Parent=AT1G11540.1"
"2809" "1" "3" "1" "3875880" "3875784" "Parent=AT1G11540.1"
"2810" "1" "1" "3" "3880082" "3879909" "Parent=AT1G11545.1"
"2811" "1" "2" "2" "3879809" "3879710" "Parent=AT1G11545.1"
"2812" "1" "3" "1" "3879508" "3879097" "Parent=AT1G11545.1"
"2813" "1" "1" "6" "3896522" "3896433" "Parent=AT1G11592.1"
"2814" "1" "2" "5" "3896369" "3896261" "Parent=AT1G11592.1"
"2815" "1" "3" "4" "3896212" "3896090" "Parent=AT1G11592.1"
"2816" "1" "4" "3" "3895935" "3895845" "Parent=AT1G11592.1"
"2817" "1" "5" "2" "3895802" "3895700" "Parent=AT1G11592.1"
"2818" "1" "6" "1" "3895625" "3895536" "Parent=AT1G11592.1"
"2819" "1" "1" "3" "3908905" "3908751" "Parent=AT1G11610.1"
"2820" "1" "2" "2" "3908260" "3908169" "Parent=AT1G11610.1"
"2821" "1" "3" "1" "3907885" "3907790" "Parent=AT1G11610.1"
"2822" "1" "1" "6" "3931168" "3930907" "Parent=AT1G11670.1"
"2823" "1" "2" "5" "3930276" "3929493" "Parent=AT1G11670.1"
"2824" "1" "3" "4" "3929437" "3929334" "Parent=AT1G11670.1"
"2825" "1" "4" "3" "3929096" "3929005" "Parent=AT1G11670.1"
"2826" "1" "5" "2" "3928887" "3928786" "Parent=AT1G11670.1"
"2827" "1" "6" "1" "3928700" "3928582" "Parent=AT1G11670.1"
"2828" "1" "1" "3" "3965559" "3965210" "Parent=AT1G11740.1"
"2829" "1" "2" "2" "3964880" "3963722" "Parent=AT1G11740.1"
"2830" "1" "3" "1" "3963632" "3963563" "Parent=AT1G11740.1"
"2831" "1" "1" "7" "3971585" "3971492" "Parent=AT1G11755.1"
"2832" "1" "2" "6" "3971441" "3971283" "Parent=AT1G11755.1"
"2833" "1" "3" "5" "3971013" "3970943" "Parent=AT1G11755.1"
"2834" "1" "4" "4" "3970882" "3970751" "Parent=AT1G11755.1"
"2835" "1" "5" "3" "3970556" "3970475" "Parent=AT1G11755.1"
"2836" "1" "6" "2" "3970379" "3970290" "Parent=AT1G11755.1"
"2837" "1" "7" "1" "3970208" "3969994" "Parent=AT1G11755.1"
"2838" "1" "1" "1" "3973242" "3972833" "Parent=AT1G11760.1"
"2839" "1" "1" "6" "3979071" "3978991" "Parent=AT1G11780.1"
"2840" "1" "2" "5" "3978843" "3978762" "Parent=AT1G11780.1"
"2841" "1" "3" "4" "3978449" "3978361" "Parent=AT1G11780.1"
"2842" "1" "4" "3" "3978223" "3978136" "Parent=AT1G11780.1"
